714	0.15774	0.18045	0.20707	0.21815	0.23135	0.23972	0.23658	0.23734	0.22622	0.22981	0.20101	0.1932	0.17628	0.1722
716	0.15081	0.17299	0.20026	0.2113	0.22473	0.23308	0.23154	0.23197	0.22254	0.22574	0.19834	0.19019	0.1746	0.17142
718	0.1432	0.16588	0.19331	0.20446	0.21779	0.22589	0.22622	0.22569	0.21904	0.22258	0.19582	0.18873	0.17387	0.17172
720	0.13465	0.15783	0.18655	0.19686	0.21156	0.21925	0.22141	0.21996	0.21485	0.21939	0.19372	0.18782	0.17356	0.17119
722	0.12452	0.1491	0.17982	0.19008	0.20655	0.21424	0.21624	0.2151	0.20979	0.21658	0.19275	0.18653	0.17312	0.17156
724	0.1128	0.14092	0.17277	0.18418	0.20063	0.20948	0.21114	0.2106	0.20451	0.21448	0.19195	0.18622	0.17354	0.17335
726	0.10033	0.13351	0.16556	0.17813	0.19382	0.20482	0.2069	0.20648	0.20256	0.21344	0.19106	0.18673	0.17462	0.1751
728	0.08815	0.12569	0.1585	0.17177	0.18828	0.20005	0.2025	0.20244	0.20221	0.2127	0.19079	0.18715	0.17573	0.17639
730	0.07775	0.11776	0.15225	0.16596	0.18347	0.19539	0.1999	0.19885	0.2004	0.21117	0.19082	0.18802	0.17753	0.17855
732	0.07002	0.1116	0.14696	0.16051	0.1787	0.1913	0.19777	0.19572	0.19761	0.20957	0.19029	0.18971	0.18017	0.18128
734	0.06324	0.10671	0.14302	0.15579	0.17481	0.1878	0.1947	0.19245	0.19552	0.20869	0.18967	0.19117	0.18173	0.18281
736	0.05599	0.1023	0.13866	0.15182	0.17104	0.18415	0.19149	0.18929	0.1947	0.20754	0.19035	0.19196	0.18223	0.18427
738	0.04811	0.09741	0.1337	0.14833	0.1667	0.17978	0.18879	0.18656	0.19233	0.2061	0.19179	0.19152	0.18325	0.18642
740	0.03989	0.09164	0.1297	0.14486	0.16269	0.17552	0.18589	0.18377	0.18875	0.20491	0.19199	0.1906	0.18387	0.18796
742	0.03237	0.08733	0.12688	0.14153	0.15946	0.1726	0.18262	0.18113	0.18574	0.20327	0.19074	0.19061	0.1833	0.18905
744	0.02701	0.08489	0.12493	0.13946	0.15725	0.17055	0.18012	0.17904	0.18399	0.20116	0.18885	0.19014	0.18281	0.19036
746	0.02407	0.08289	0.1236	0.13771	0.15555	0.16879	0.17748	0.17671	0.18277	0.1997	0.18757	0.18903	0.1831	0.19076
748	0.02237	0.08144	0.12288	0.13602	0.15421	0.16708	0.1757	0.17408	0.18151	0.19838	0.18676	0.18825	0.18297	0.18959
750	0.02105	0.08097	0.1221	0.135	0.15282	0.16541	0.1742	0.17195	0.17909	0.19655	0.18509	0.18735	0.18152	0.18796
752	0.01976	0.08124	0.12183	0.13476	0.15111	0.164	0.17234	0.17013	0.17465	0.1941	0.18225	0.18462	0.17852	0.18688
754	0.01924	0.08152	0.12274	0.13462	0.15032	0.16323	0.17121	0.16876	0.1724	0.19209	0.1795	0.18125	0.17686	0.18438
756	0.01935	0.08194	0.12417	0.13483	0.15079	0.16257	0.16971	0.16718	0.17141	0.18945	0.17717	0.17901	0.17525	0.18154
758	0.01946	0.08334	0.12573	0.13594	0.15204	0.16268	0.16819	0.16596	0.16991	0.18655	0.17499	0.17753	0.1719	0.17945
760	0.01978	0.08586	0.12746	0.13835	0.15389	0.16375	0.16788	0.16562	0.1689	0.18466	0.17332	0.17552	0.16841	0.17755
762	0.02018	0.08837	0.13011	0.14138	0.15641	0.16473	0.16931	0.166	0.16824	0.18383	0.17208	0.17315	0.16616	0.17576
764	0.02069	0.09116	0.13409	0.14462	0.15918	0.16679	0.17054	0.16724	0.16844	0.18303	0.16997	0.17115	0.16413	0.17352
